기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적
20224,D,발달상권,3120210,선릉역,CS300002,편의점,12600621239,2141770,10032046385,2568574854,1771608121,2024956086,2019459525,2070227773,2145794880,1478613223,1089961631,1088332506,2796933939,2206467107,1793920313,3022918792,1692048582,7404770317,4436013234,208460943,2428181353,3685432083,2784572818,1840299223,893837135,1730620,411150,312095,358101,347893,357928,354603,241835,169315,131846,603898,418440,301658,461254,224674,1246851,827341,61372,478524,615280,460911,321900,136204,204364,445017,11680,강남구,11680630,대치4동,360434
20224,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS300002,편의점,181850867,20866,131552250,50298617,23323499,28629317,25024272,27163404,27411758,31600970,18697647,2987268,20245200,19249267,26926162,62011640,50431330,112784495,69066372,487030,45776686,56557431,52862516,19679392,6487812,15137,5729,2858,3057,2949,3043,3230,3361,2368,238,3506,2938,2937,6789,4458,12945,7921,93,5307,6466,6008,2075,917,203759,443901,11680,강남구,11680650,역삼2동,46603
20224,D,발달상권,3120202,압구정로데오역(압구정로데오),CS300002,편의점,3251225502,613294,2297352420,953873082,413506054,424293070,449527583,466907177,543118536,579602893,374270189,241880376,954091929,521463902,466735717,713368005,353685573,1640315265,1475230551,35346717,1113801604,1027793263,474637264,291562286,172404684,442735,170559,78005,84580,87721,89923,102506,104406,66153,35289,229915,100097,87232,115065,45696,298305,307945,9054,240588,196620,81870,53039,25076,203548,447476,11680,강남구,11680545,압구정동,265702
20224,A,골목상권,3110971,선정릉역 4번,CS300002,편의점,1885826387,230618,1387244326,498582061,259423861,276561697,282063415,286975293,282220060,277908291,220673770,330097157,290069520,233140082,250452766,438607236,343459626,1178463053,646513813,7745060,409185913,756784194,382121488,184695949,84444262,177095,53523,33074,36224,36376,36090,35331,28886,24637,29651,41783,32952,34161,54111,37960,144772,82689,1665,58247,88248,41098,26010,12193,203791,445313,11680,강남구,11680640,역삼1동,133222
20224,D,발달상권,3120199,경복아파트교차로,CS300002,편의점,3326657057,451958,2634970948,691686109,497480024,515404989,566451588,530278202,525356145,381730046,309956063,391323276,663451323,617162256,397650182,763075832,493994188,2204407875,1042997380,14089828,542560349,1257624980,904885964,394999306,133244831,366157,85801,72207,72416,76606,73592,71336,47507,38294,37327,103645,98295,61398,96627,54666,306848,138831,3386,89690,171596,109485,53802,17722,203449,445392,11680,강남구,11680640,역삼1동,112742
20224,D,발달상권,3120191,학동역,CS300002,편의점,4096520493,603540,3262415540,834104953,595057001,671569331,647735255,683839471,664214482,478985172,355119781,394516167,1015755923,683176494,534885413,873721824,594464672,2470730933,1343044606,29283329,940598851,1310329289,927849730,423009837,182704502,500528,103012,90642,103569,102884,103713,99720,59399,43613,43908,186487,111473,80387,113393,67892,366508,216663,7063,161731,204753,120090,62320,27214,202659,446009,11680,강남구,11680521,논현1동,366287
20224,D,발달상권,3120193,도산공원교차로,CS300002,편의점,1736328934,243384,1477788543,258540391,282048537,298650812,289812564,305781214,301495416,163286236,95254155,108466671,374385221,388115083,283701393,395447158,186213408,968760281,496223727,12535966,297873005,519498879,354598880,185347065,95130218,209096,34288,38721,42564,42843,43888,41080,21045,13243,12967,63384,60549,40927,46261,19296,141443,83732,3112,56854,80369,46353,25984,12506,202968,446898,11680,강남구,11680545,압구정동,185023
20224,A,골목상권,3110949,한남IC,CS300002,편의점,942285286,133918,707857541,234427745,131025068,139264356,143023511,138555925,155988681,140603644,93824101,92736115,160410053,156383890,147185581,233960833,151608814,609668825,257593502,8340954,185031135,265218581,178750055,172225872,57695728,102511,31407,19009,20091,20883,20590,21938,18150,13257,9990,26132,26284,22312,30928,18272,86574,40139,2054,29125,38273,26153,22928,8180,201701,446824,11680,강남구,11680510,신사동,62126
20224,A,골목상권,3110965,언주역 6번,CS300002,편의점,571500671,73830,427914540,143586131,83986368,84824158,83401931,89182185,86519898,74866539,68719592,72553037,87874555,77962803,82282926,147676902,103150448,344488584,210324387,2742132,104503995,178701997,145548266,93770785,29545794,57207,16623,11031,11882,11314,11634,11346,8598,8025,8006,13794,12456,10962,17123,11489,47605,25329,649,15577,23064,17941,11281,4420,203346,445193,11680,강남구,11680640,역삼1동,65108
20224,D,발달상권,3120206,개나리아파트,CS300002,편의점,2452817379,368214,1922501507,530315872,365585461,389084254,367806083,394472477,405553232,292327237,237988635,186668891,485026674,443164405,373996379,587678438,376282592,1533901983,854859052,23910076,451202695,782987807,659468867,323639273,147552312,294328,73886,54860,61081,58506,59540,60341,39313,34573,20245,88134,76621,57457,80135,45622,227943,135191,7149,80161,118674,93970,46003,17175,203905,444200,11680,강남구,11680650,역삼2동,148412
20224,D,발달상권,3120222,삼성역,CS300002,편의점,4301904657,729619,3625667023,676237634,759026414,713117020,709348965,728938049,715236575,383414652,292822982,140894996,1120342078,952310903,716138116,949380035,422838529,2559837798,1201989144,23320992,845369642,1296766168,951669528,467030636,177669976,618264,111355,114435,128362,126998,129425,119044,61733,49622,18091,226539,171851,127852,132259,53027,452309,245789,6664,180867,245428,158117,78396,28618,205584,445468,11680,강남구,11680610,대치2동,356337
20224,A,골목상권,3110992,도곡초등학교,CS300002,편의점,1268205875,238826,847122834,421083041,164557919,160261075,165417076,172930973,183955791,231048400,190034641,144352086,145979179,146467738,173191121,378290523,279925228,727149145,541056730,78449883,186298952,246649407,415009543,261302794,80495296,160516,78310,31726,31652,32308,31807,33023,43159,35151,20274,28841,33062,35824,74945,45880,129573,109253,26044,31761,37660,79068,51252,13041,205007,444509,11680,강남구,11680630,대치4동,138866
