기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20221,D,발달상권,3120217,대치사거리,CS300002,편의점,1070269307,195037,748949014,321320293,146495909,150583405,146765279,154881525,150222896,158162311,163157982,79226960,160418457,168221437,166381215,270374577,225646661,714894603,355374704,65122825,154438242,295308726,301840441,205688898,47870175,137184,57853,26501,26556,27098,29162,27867,30150,27703,9729,29104,35157,32280,51281,37486,126187,68850,22222,27048,47334,54532,36526,7375,205165,444843,11680,강남구,11680630,대치4동,159411,1769931,941678,828253,549601,220837,260039,327389,220365,191699,338034,356607,269426,280184,344918,180760,258380,256999,259504,267520,266235,236065,225228,3838,1911,1927,633,717,676,724,551,537,377,346,337,327,278,246,256,371,339,397,273,291,2031,0,2031,3792530.0,8.0,2335650952.0,538034932.0,287094727.0,172784372.0,255432244.0,400606455.0,88277747.0,69061226.0,423812907.0,100546342.0,2779,1478,1301,11,552,771,700,452,293,10,220,379,381,264,224,1,332,392,319,188,69
20221,D,발달상권,3120219,은마아파트,CS300002,편의점,4254268518,960757,2907665862,1346602656,589574745,536872891,546216758,615525537,619475931,726317253,620285403,177034920,579694318,686578323,661760814,1268883584,880316559,2661079462,1529234350,376045150,612877185,577153738,1327804005,1029515769,266917963,644831,315926,131219,121446,123932,136539,131695,166861,149065,31033,134575,173855,152717,307733,160844,542366,411069,144583,137608,105149,291754,229223,45118,205359,444378,11680,강남구,11680630,대치4동,149660,1135750,576905,558845,510757,101037,89908,183098,132159,118791,171871,196004,167189,196753,274827,129107,152061,150866,154037,158106,160420,187080,173180,1101,557,544,225,169,92,250,189,176,137,90,41,111,99,79,88,79,51,139,90,97,436,0,436,5082667.0,9.0,827566344.0,186943146.0,103101703.0,58182704.0,91503748.0,141790421.0,34494221.0,22795703.0,153676949.0,35077749.0,17175,5797,11378,202,3397,3819,3179,4061,2517,83,1254,1872,1374,818,396,119,2143,1947,1805,3243,2121
20221,D,발달상권,3120202,압구정로데오역(압구정로데오),CS300002,편의점,1291532366,193113,937568240,353964126,187421324,168472660,181116608,187891324,212666324,228971835,124992291,65303537,192512531,253509660,222961561,335086150,222158927,717381562,482872055,9455770,334213175,424059917,190885354,114630296,127009105,142154,50959,25373,26523,28278,29984,31996,31490,19469,8775,35198,39763,34342,47481,27554,104199,82559,2257,61951,65780,25903,18664,12210,203548,447476,11680,강남구,11680545,압구정동,265702,2086322,925211,1161112,183013,485492,495176,384573,252323,285747,218220,352459,403184,438692,492214,181554,290914,302713,305233,325304,335962,296646,229549,1843,860,983,267,240,256,318,276,486,127,94,118,151,144,226,140,146,138,167,132,260,793,0,793,4378212.0,8.0,1694893928.0,371500250.0,215369792.0,134984257.0,192729077.0,310821970.0,84173872.0,47463344.0,267617777.0,70233589.0,11735,6075,5660,41,2963,4419,2469,1425,418,11,793,2184,1593,1195,299,30,2170,2235,876,230,119
20221,D,발달상권,3120213,삼성중앙역,CS300002,편의점,2442840220,317848,1886249790,556590430,372064604,368371763,367933032,398114944,379765447,304096013,252494417,209258358,348104189,364844914,340490405,655866318,524276036,1566292005,659698775,14845159,446116975,778723380,553396818,308829940,124078513,250491,67357,50975,48996,49022,52816,48682,36145,31212,21061,57112,57331,45946,80919,55479,206707,93685,2346,70501,104139,68373,39071,15960,204752,445788,11680,강남구,11680590,삼성2동,228925,2258941,1137521,1121420,186964,397074,574445,504671,293426,302361,413414,469671,371105,368179,405252,231319,339280,335545,340889,356739,351245,274630,260612,4143,2023,2120,429,753,864,708,594,795,245,360,405,359,293,361,184,393,459,349,301,434,2324,0,2324,3572474.0,7.0,2974273769.0,691374043.0,367205851.0,225232579.0,334278704.0,515727015.0,116902321.0,89904719.0,505559308.0,128089229.0,8521,5150,3371,50,1869,2485,1911,1070,1136,12,830,1515,1305,716,772,38,1039,970,606,354,364
20221,D,발달상권,3120196,서울세관,CS300002,편의점,1640389497,202168,1347931361,292458136,271020419,277597063,259058765,280595440,259659674,167776033,124682103,129355515,295051045,287158425,317826142,368109383,242888987,1055106818,467395253,4291559,275258389,529960779,317725789,176456516,218809039,169577,32591,33941,32736,33339,37015,32546,18110,14481,12658,51346,46026,27388,40407,24343,126206,67778,1068,44568,76943,38478,19179,13750,203125,446206,11680,강남구,11680531,논현2동,185480,643822,333589,310235,50726,118156,166018,142127,80717,86077,110518,136056,111600,110975,113942,60731,99338,98487,99701,105874,103496,72498,64426,1453,699,754,109,189,275,280,232,368,51,87,140,139,123,159,58,102,135,141,109,209,940,0,940,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,9664,5880,3784,15,1699,2887,2578,1611,874,2,596,1519,1718,1320,725,13,1103,1368,860,291,149
20221,D,발달상권,3120203,강남구청역,CS300002,편의점,2932801328,417192,2296889384,635911944,458887534,446181317,459689103,465660662,466470768,346874943,289037001,195482722,507893937,493889252,410342982,778361902,546830533,1813615715,914690094,31943598,557311205,871562409,661117888,435697953,170672755,334339,82853,67475,64849,66262,70191,65562,45579,37274,20347,89770,84082,63638,99617,59738,254686,146804,8316,102060,129545,81060,57481,23021,203597,446308,11680,강남구,11680531,논현2동,173252,1764796,883341,881456,173361,349522,433434,365190,222953,220337,277456,352675,305164,311025,344345,174132,270464,269744,273710,288354,282590,202277,177659,1522,713,809,147,292,382,251,204,246,66,136,170,111,112,118,81,156,212,140,92,128,920,0,920,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,7726,4602,3124,27,1589,2070,1890,1381,769,8,650,1218,1293,882,551,19,939,852,597,499,218
20221,D,발달상권,3120188,압구정역,CS300002,편의점,1831016483,315291,1398699439,432317044,280324407,269736288,273785798,274888450,299964496,256352061,175964983,72950884,374836758,319562778,304645645,482385600,276634818,1035999622,707141534,36832773,414308951,524435484,383326860,266295086,117942007,245770,69521,49252,47371,47908,50014,51225,42244,27277,9405,74424,62000,55710,77196,36556,171995,136312,11482,84858,91384,61265,42222,17094,202482,447331,11680,강남구,11680510,신사동,251746,2005838,888958,1116880,292929,342047,413502,384826,264841,307692,226587,371654,383231,411808,444820,167738,293382,295276,294494,314977,325767,265942,216001,1129,540,589,157,157,213,198,140,264,83,79,97,92,68,121,74,78,116,106,72,143,598,0,598,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,8579,3750,4829,134,2204,2146,1550,1314,1231,47,698,969,897,556,583,87,1506,1177,653,758,648
20221,A,골목상권,3110965,언주역 6번,CS300002,편의점,541227914,62361,398144866,143083048,83203437,81089868,73442151,85136244,75273166,78218314,64864734,55869684,66746645,65602450,80038755,153695489,119274891,325057161,189347957,917431,104025023,171963436,130139274,86593576,20766376,47775,14586,9769,9497,9375,10110,9024,7525,7061,5531,9722,9888,9604,15903,11713,42253,18890,243,12863,19989,14348,10526,3175,203346,445193,11680,강남구,11680640,역삼1동,65108,870773,435025,435749,50024,198998,253665,174888,95511,97687,170092,188923,136529,135675,146045,93510,129820,129577,130782,136325,133461,107016,103792,2245,1052,1193,160,455,691,392,234,313,76,196,330,184,136,130,84,259,361,208,98,183,1500,0,1500,3218797.0,7.0,1570369626.0,384884388.0,197558896.0,131647118.0,173223525.0,273184829.0,59808544.0,53455283.0,225809445.0,70797598.0,1139,788,351,1,174,379,378,142,65,1,104,276,284,74,49,0,70,103,94,68,16
20221,D,발달상권,3120218,코엑스,CS300002,편의점,818328529,159503,655607003,162721526,140757583,121691913,122780786,139782511,130594210,87915178,74806348,360625,192846521,187770988,169228816,220922171,47199408,453867680,288429746,5126217,174899892,249992245,178675728,104345133,29258209,128252,31251,26624,24128,24550,28235,24715,16702,14549,88,41918,39309,34160,37326,6702,86687,65762,1436,41710,53521,32342,17860,5579,205226,445856,11680,강남구,11680580,삼성1동,145396,42212,21047,21165,2869,8887,11468,9530,5342,4116,2842,7819,9709,10288,9200,2356,6006,6084,6270,6792,6785,5479,4796,28,15,13,2,4,2,4,8,8,0,2,1,2,4,6,2,2,1,2,4,2,17,0,17,7010917.0,10.0,,,,,,,,,,,290,54,236,0,116,103,58,13,0,0,13,16,16,9,0,0,103,87,42,4,0
20221,D,발달상권,3120221,봉은사역,CS300002,편의점,902858824,133429,715750999,187107825,149726532,138428226,141085068,147290550,139220623,100388301,86719524,46125009,227778000,172267097,130241399,191703499,134743820,595873641,222202775,7466605,144948841,202851805,221825579,152757100,88226488,107848,25581,22407,20839,21630,22530,20442,13742,11839,5907,37309,27931,21174,25804,15304,91040,36592,1766,27146,32540,29843,23921,12415,205516,446111,11680,강남구,11680580,삼성1동,124926,390957,203882,187074,47560,62059,89489,83756,52179,55914,51324,87822,74560,75028,70570,31653,61582,60916,60434,64474,62493,42827,38232,711,359,352,60,85,148,142,106,170,32,51,76,70,58,72,28,34,72,72,48,98,493,0,493,4006812.0,8.0,409958750.0,85226652.0,50269153.0,34760189.0,43086317.0,72155780.0,20615497.0,11237499.0,76767654.0,15840009.0,17557,12129,5428,22,3154,5248,3562,2734,2837,8,2167,4087,2812,1669,1386,14,987,1161,750,1065,1451
20221,A,골목상권,3110976,언북초등학교,CS300002,편의점,304220595,40702,223620099,80600496,44972954,39793017,46830864,46101653,45921611,42556174,38044322,12348028,45803516,46330538,45668470,85882737,68187306,185307643,105573670,3172621,58682150,117782098,55517585,39927199,15799660,30674,10028,5783,5891,6273,6559,6168,5328,4700,1518,9274,6661,5698,9875,7676,25489,14377,1133,9528,14390,7332,5206,2278,204115,446924,11680,강남구,11680565,청담동,55724,651122,291608,359514,62842,116959,152127,134064,84130,101002,163604,135152,89050,83723,102923,76671,89552,92805,94116,96421,97689,94440,86098,2022,876,1146,270,397,432,328,248,347,126,150,182,158,121,139,144,247,250,170,127,208,1080,0,1080,3250531.0,7.0,1119489213.0,269244279.0,137537997.0,87071654.0,127134907.0,193261294.0,42971342.0,34566618.0,179295286.0,48405836.0,578,332,246,1,111,188,126,86,66,0,41,115,83,49,44,1,70,73,43,37,22
20221,A,골목상권,3110977,논현로18길,CS300002,편의점,371199306,44242,282554824,88644482,58862844,58266126,52601924,54557203,58266727,50427893,38216589,26132588,55503699,55274460,48944707,106804505,78539347,233143025,106758559,3687512,53609704,114545232,73552303,58674094,35832741,34536,9706,7357,6602,6436,7111,7030,5285,4421,2434,7716,7761,6226,12347,7758,28377,13616,938,8065,13827,8341,7319,3499,204154,442000,11680,강남구,11680690,개포4동,17288,155603,77466,78138,18526,23293,31239,30887,25756,25901,36797,32668,21778,20538,25106,18719,23011,22569,23012,23595,23512,19941,19963,691,336,355,81,99,148,96,117,150,38,55,76,52,49,66,43,44,72,44,68,84,340,0,340,2809700.0,6.0,275630230.0,75667911.0,33715620.0,20115779.0,36547173.0,45265291.0,9817215.0,8627406.0,33671492.0,12202343.0,148,102,46,0,22,32,45,29,20,0,14,20,33,20,15,0,8,12,12,9,5
20221,D,발달상권,3120201,도곡1동,CS300002,편의점,1327038022,188740,988934450,338103572,193953662,194071381,192173430,210667064,198068913,183446047,154657525,126372921,221459885,202105466,176617394,333353587,267128769,802634556,448433324,9430993,251328806,430608487,343152176,155039381,61508041,146335,42405,28441,28691,28971,31352,28880,23058,19347,12688,40683,35587,27180,43826,28776,120873,61490,2252,43137,61780,42486,24573,8135,203531,443680,11680,강남구,11680640,역삼1동,169293,1131323,550593,580730,157802,184662,240940,223634,151776,172509,220018,239782,177148,178262,197592,118521,169516,168451,169310,173871,171881,141749,136545,1880,867,1013,176,361,462,299,254,328,90,135,218,146,126,152,86,226,244,153,128,176,1108,0,1108,3463488.0,7.0,1479305382.0,337144200.0,185871874.0,121022545.0,164224402.0,262099567.0,63853363.0,44830092.0,236009604.0,64249735.0,11549,6381,5168,116,3564,3468,2477,1299,625,31,1365,2018,1727,754,486,85,2199,1450,750,545,139
20221,D,발달상권,3120222,삼성역,CS300002,편의점,3389544087,554895,2796683949,592860138,577959142,541042395,535491395,584582201,557608816,343200977,249659161,104919003,826855035,705511484,524526278,772645454,455086833,2109753573,997306393,17428605,625562837,1101235107,773776297,427175983,161881130,470445,84450,98447,89914,91006,100763,90315,46983,37467,13217,170625,128069,88930,107207,46847,350677,183905,4245,123771,197713,119419,65319,24108,205584,445468,11680,강남구,11680610,대치2동,356337,882016,476252,405765,77931,173730,239717,190387,109234,91018,72078,202166,190295,189406,171249,56823,144387,141807,141896,154463,147926,82872,68666,746,381,365,62,176,173,115,116,104,38,78,78,55,75,57,24,98,95,60,41,47,508,0,508,4017738.0,8.0,1108323437.0,230560578.0,141953637.0,82298606.0,115571409.0,192958484.0,58710557.0,30146073.0,211523845.0,44600248.0,43324,24141,19183,244,8091,13641,10294,6385,4669,119,3186,7703,6883,3711,2539,125,4905,5938,3411,2674,2130
20221,D,발달상권,3120187,신논현역,CS300002,편의점,6120690667,964005,4593049025,1527641642,913280624,890337517,867812808,961013449,960604627,886999621,640642021,485033170,1143969341,806497596,808732034,1574247807,1302210719,3744903797,2203291909,51775228,1825480481,2084852930,1120773864,617043747,248269456,742769,221236,146566,143814,144026,156468,151895,128441,92795,57803,235970,150869,139269,228319,151775,569500,380365,11510,324665,325551,156454,93326,38364,202235,445062,11680,강남구,11680521,논현1동,382392,3264548,1627412,1637136,268033,876484,836377,584072,344960,354623,499126,624980,539226,576049,702124,323045,476838,477357,479782,501641,514311,446572,368047,5512,2640,2872,281,1241,1410,895,649,1036,134,504,686,488,347,481,147,737,724,407,302,555,3959,0,3959,3167104.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0,13076,7778,5298,64,3624,3962,2984,1673,769,27,1516,2302,2121,1247,565,37,2108,1660,863,426,204
20221,D,발달상권,3120186,가로수길,CS300002,편의점,1439130496,236075,1079948846,359181650,214336409,204818566,202613717,231029165,227150989,208494661,150686989,73803829,242202193,235680072,232450376,378724666,276269360,767635189,524024550,22936789,423804162,451017287,224232072,125056524,44612906,179134,56941,35944,34095,34263,38300,36532,32125,24816,8485,48327,45431,42960,58525,32347,127487,96739,7222,83673,71608,32973,21572,7177,201996,446810,11680,강남구,11680510,신사동,256688,2123189,978391,1144798,226908,497706,493663,378765,240619,285528,293008,367165,366628,413596,490447,192344,305607,305606,310082,322756,331639,294929,252569,3152,1382,1770,378,495,607,589,437,646,180,198,257,261,227,259,198,297,350,328,210,387,1777,0,1777,3602514.0,7.0,2489687551.0,589883506.0,309226730.0,199643898.0,284332831.0,434636261.0,102125919.0,76064185.0,386594435.0,107179786.0,6518,3580,2938,19,1316,2133,1570,895,585,5,447,1174,950,573,431,14,869,959,620,322,154
20221,A,골목상권,3110949,한남IC,CS300002,편의점,810683550,108354,606709356,203974194,124310426,109510441,122609839,127813911,122464739,119277070,84697124,63767935,113827013,132537457,126776731,207704779,166069635,530366478,216524095,6644933,142129507,256640817,162258772,119345902,59870642,84027,24327,16827,15970,16571,18359,16300,13881,10446,6181,20879,22137,18102,24742,16313,72552,29192,1173,22280,34530,21022,15626,7113,201701,446824,11680,강남구,11680510,신사동,62126,349095,170230,178865,37176,71453,79981,67546,47853,45088,65156,67043,56952,59391,67820,32734,50599,50592,50761,53163,53845,47985,42149,564,275,289,72,98,124,101,74,95,40,40,58,51,37,49,32,58,66,50,37,46,281,0,281,4000404.0,8.0,337670218.0,77535328.0,42130515.0,27333375.0,36918100.0,59171317.0,14480687.0,10161303.0,55581390.0,14358203.0,1683,1193,490,5,288,565,435,305,85,2,112,398,347,261,73,3,176,167,88,44,12
20221,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS300002,편의점,606695045,88434,466686080,140008965,95687916,86698987,86779483,98391332,99128362,82659350,57349615,32157633,135600182,115235071,91525993,148356688,83819478,374182187,189446530,7622114,104844625,174157652,135492982,98064308,43447037,69423,19011,13871,13480,13527,14483,14062,11096,7915,3522,25413,19924,13532,17643,8400,54074,31536,1975,20717,25427,18451,13707,5334,205005,446809,11680,강남구,11680565,청담동,71695,197338,99717,97621,21153,27960,42769,39732,29389,36336,22933,43864,38253,38055,37541,16692,29832,29909,30073,31614,31375,24597,19940,218,98,120,12,38,61,44,28,35,6,16,23,20,19,14,6,22,38,24,9,21,151,0,151,4913366.0,9.0,129113505.0,37866017.0,16919803.0,11419868.0,15304778.0,19328256.0,5016112.0,5058156.0,11836323.0,6364192.0,4934,3621,1313,8,712,1628,1666,772,148,5,291,1070,1431,703,121,3,421,558,235,69,27
20221,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,7286668786,1038402,5614494745,1672174041,1109081889,1074655095,1087565513,1154854273,1188337975,918921953,753252088,554837096,1134943072,1056575045,984106021,2031218898,1524988654,4382832914,2470188757,64113822,1477698228,2440922103,1505939063,948031307,416317153,824781,213621,165548,160628,161680,172608,164317,114355,99266,63568,207186,186608,151669,258465,170906,633735,367235,19219,243092,338697,210458,136357,53141,202785,443423,11680,강남구,11680640,역삼1동,317600,2212545,1134855,1077689,201193,418992,577556,460188,279198,275419,414510,476690,363352,355043,377210,225741,342247,339028,340944,357678,348182,249062,235406,6623,3041,3582,509,1616,2037,1095,647,719,250,618,966,536,332,339,259,998,1071,559,315,380,4718,0,4718,4243697.0,8.0,3473998985.0,775132929.0,447504051.0,299824965.0,368323842.0,581284915.0,167186468.0,112849645.0,570086330.0,151805840.0,27363,18865,8498,72,5748,8234,6678,4352,2279,37,3275,5587,5090,3174,1702,35,2473,2647,1588,1178,577
20221,D,발달상권,3120193,도산공원교차로,CS300002,편의점,1470190967,198760,1246718879,223472088,257469367,242875651,243148108,257754756,245470997,124758108,98713980,74067947,307394182,336473435,276712073,309495532,166047798,855009586,399806354,2954545,214863015,481615643,321031364,151890691,82460686,170645,28115,34973,33277,32869,36995,32531,15870,12245,8014,49908,51088,34262,38810,16678,121779,61995,806,38645,72227,41084,20565,10447,202968,446898,11680,강남구,11680545,압구정동,185023,708920,353994,354928,49270,142175,187321,154372,85892,89893,85875,141233,140942,142319,142067,56484,107624,108492,108954,116919,116919,82675,67338,1184,561,623,125,177,217,210,160,295,58,97,101,110,70,125,67,80,116,100,90,170,596,0,596,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0,6384,3798,2586,15,1278,1918,1493,983,697,6,466,1071,1021,696,538,9,812,847,472,287,159
20221,D,발달상권,3120224,수서역,CS300002,편의점,3367027245,755308,2607890867,759136378,538818268,500889631,488527771,523217024,556438173,429675723,329460655,165486961,869983258,556314311,488355217,835028401,451859097,2265450885,976444382,25070571,576111314,987276197,843925003,524454417,285057763,573501,181807,113306,106795,106792,120098,126510,104263,77544,26098,227280,130418,115818,179833,75861,478782,259809,7649,160444,235177,167534,107699,60089,209112,443153,11680,강남구,11680750,수서동,60183,268182,135030,133153,27922,27797,42976,45050,39443,84996,43633,57913,45792,43903,49849,27093,41490,40921,40965,42227,41994,31833,28751,594,284,310,26,106,144,96,113,109,8,38,65,49,68,56,18,68,79,47,45,53,437,0,437,3868336.0,8.0,181022561.0,66788025.0,19758985.0,13072795.0,30517127.0,18423779.0,4938771.0,7084256.0,13561084.0,6877739.0,12418,6339,6079,23,1900,3177,3167,2346,1805,12,860,1669,1497,1232,1069,11,1040,1508,1670,1114,736
